"No.","Time","Source","Destination","Protocol","Length","Info"
"128","0.015037","228.105.107.65","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b04)"
"129","0.015155","250.50.18.145","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b05)"
"130","0.015274","245.31.174.121","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b06)"
"131","0.015392","242.137.112.13","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b07)"
"132","0.015511","241.66.31.55","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b08)"
"133","0.015629","240.167.168.170","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b09)"
"134","0.015747","120.83.212.85","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b0a)"
"135","0.015866","180.47.77.27","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b0b)"
"136","0.015984","210.17.1.188","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b0c)"
"137","0.016103","105.8.128.222","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b0d)"
"138","0.016221","52.132.64.111","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b0e)"
"139","0.016340","146.68.135.6","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b0f)"
"140","0.016458","73.34.67.131","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b10)"
"141","0.016576","172.151.134.240","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b11)"
"142","0.016695","86.75.195.120","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b12)"
"143","0.016813","43.37.225.188","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b13)"
"144","0.016932","21.146.240.222","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b14)"
"145","0.017050","10.201.120.111","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b15)"
"146","0.017168","141.98.27.6","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b16)"
"147","0.017287","70.177.13.131","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b17)"
"148","0.017405","171.94.33.240","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b18)"
"149","0.017524","85.175.16.248","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b19)"
"150","0.017642","42.215.136.124","192.0.0.1","IPv4","128","Fragmented IP protocol (proto=TCP 6, off=0, ID=4b1a)"
